Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Peng Y.","35810870400;","Erratum: Reversible reactions of ethylene with distannynes under ambient conditions (Science (2009) (1668))",2010,"Science","327","5967",,"781","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749095478&partnerID=40&md5=f060cc3826bb979ce7d9904b9e298627",,"Peng, Y.",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,"Peng, Y.",,,,,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-76749095478
"Edwards R.L.","22947166500;","Ice age rhythms",2010,"Science","327","5967",,"790","791",,2,"10.1126/science.1186256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749094154&doi=10.1126%2fscience.1186256&partnerID=40&md5=3dcd720c20068120b7e9f9b7682c1754","Department of Geology and Geophysics, University of Minnesota, Minneapolis, MN 55455, United States","Edwards, R.L., Department of Geology and Geophysics, University of Minnesota, Minneapolis, MN 55455, United States","Evidence for high sea level ∼ 81, 000 years ago provides new insight into ice age history. © 2010 American Association for the Advancement for Science. All Rights Reserved.",,"climate change; historical record; Pleistocene; sea level change; astronomy; climate change; continence; continental ice; glacier; gravity; ice age; priority journal; sea level rise; short survey; sunlight",,,,,,,,,,,,,,,,"Dorale, J.A., (2010) Science, 327, p. 860; Alley, R.B., Clark, P.U., Huybrechts, P., Joughin, I., (2005) Science, 310, p. 456; Edwards, R.L., Cutler, K.B., Cheng, H., Gallup, C.D., (2003) Treatise on Geochemistry, 6, pp. 343-364. , H. D. Heinrich, K. K. Turekian, Eds. (Elsevier, Oxford); Hays, J.D., Imbrie, J., Shackleton, N.J., (1976) Science, 194, p. 1121; Broecker, W.S., (1968) Science, 159, p. 297; Milankovitch, M.M., (1941) Canon of Insolation and the Ice Age Problem, , Königlich Serbische Akademie, Beograd English translation by the Israel Program for Scientifi c Translations, Jerusalem 1969; Cheng, H., (2009) Science, 326, p. 248; Huybers, P., Wunsch, C., (2005) Nature, 434, p. 491; Bindoff, N.L., Climate change 2007: The physical basis (2007) Contribution of Working Group i to the Fourth Assessment Report of the Intergovernmental Panel on Climate Change, pp. 385-432. , S. D. Solomon et al., Eds. (Cambridge Univ. Press, Cambridge, UK and New York); Peltier, W.R., (2004) Annu. Rev. Earth Planet. Sci., 32, p. 111; Lambeck, K., Azidei, M., Antonioli, F., Benini, A., Esposito, A., (2004) Earth Planet. Sci. Lett., 224, p. 563; Wehmiller, J.F., (2004) Quat. Int., 120, p. 3; Thompson, W.G., Goldstein, S.L., (2006) Quat. Sci. Rev., 25, p. 3207; Imbrie, J., Imbrie, K.P., (1986) Ice Ages: Solving the Mystery, , Harvard Univ. Press, Cambridge and London","Edwards, R. L.; Department of Geology and Geophysics, , Minneapolis, MN 55455, United States; email: edwar001@umn.edu",,,,,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-76749094154
"Smith M.D., Roheim C.A., Crowder L.B., Halpern B.S., Turnipseed M., Anderson J.L., Asche F., Bourillón L., Guttormsen A.G., Khan A., Liguori L.A., McNevin A., O'Connor M.I., Squires D., Tyedmers P., Brownstein C., Carden K., Klinger D.H., Sagarin R., Selkoe K.A.","15037909900;6506612954;7005270269;7103099423;36840446500;57208853989;55904477400;35486628400;7003457009;55473391400;35487886700;8090193800;36893792800;57204743570;8875204000;36824370700;35486878800;35487888700;6603180468;8283926200;","Sustainability and global seafood",2010,"Science","327","5967",,"784","786",,311,"10.1126/science.1185345","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749093679&doi=10.1126%2fscience.1185345&partnerID=40&md5=b792c119fecad484864f3a84675ca551","Nicholas School of the Environment, Duke University, Durham, NC 27708, United States; Department of Economics, Duke University, Durham, NC 27708, United States; Department of Environmental and Natural Resource Economics, University of Rhode Island, Kingston, RI 02881, United States; Center for Marine Conservation, Nicholas School of the Environment, Duke University, Beaufort, NC 28516, United States; National Center for Ecological Analysis and Synthesis, University of California, Santa Barbara, CA 93101, United States; Department of Industrial Economics, University of Stavanger, Stavanger, 4036, Norway; Comunidad y Biodiversidad, A.C. (COBI), Boulevard Agua Marina 297, Colonia Delicias, Guaymas, Sonora, 85420, Mexico; Department of Economics and Resource Management, Norwegian University of Life Sciences, 1432, Aas, Norway; International Coastal Network, Department of Geography, Memorial University, St. John's, NL A1B 3X9, Canada; Marine Extension Service, University of Georgia, Brunswick, GA 31520, United States; World Wildlife Fund, Washington, DC 20037, United States; Southwest Fisheries Science Center, San Diego, CA 92037, United States; School for Resource and Environmental Studies, Dalhousie University, Halifax, NS B3H 3J5, Canada; Whole Foods Market, Austin, TX 78703, United States; Department of Ecology, Evolution, and Marine Biology, University of California, Santa Barbara, CA 93106, United States; Emmett Interdisciplinary Program in Environment and Resources, Stanford University, Stanford, CA 94305, United States; Institute of the Environment, University of Arizona, Tucson, AZ 85719, United States; Hawaii Institute of Marine Biology, Kaneohe, HI 96744, United States","Smith, M.D., Nicholas School of the Environment, Duke University, Durham, NC 27708, United States, Department of Economics, Duke University, Durham, NC 27708, United States; Roheim, C.A., Department of Environmental and Natural Resource Economics, University of Rhode Island, Kingston, RI 02881, United States; Crowder, L.B., Center for Marine Conservation, Nicholas School of the Environment, Duke University, Beaufort, NC 28516, United States; Halpern, B.S., National Center for Ecological Analysis and Synthesis, University of California, Santa Barbara, CA 93101, United States; Turnipseed, M., Nicholas School of the Environment, Duke University, Durham, NC 27708, United States; Anderson, J.L., Department of Environmental and Natural Resource Economics, University of Rhode Island, Kingston, RI 02881, United States; Asche, F., Department of Industrial Economics, University of Stavanger, Stavanger, 4036, Norway; Bourillón, L., Comunidad y Biodiversidad, A.C. (COBI), Boulevard Agua Marina 297, Colonia Delicias, Guaymas, Sonora, 85420, Mexico; Guttormsen, A.G., Department of Economics and Resource Management, Norwegian University of Life Sciences, 1432, Aas, Norway; Khan, A., International Coastal Network, Department of Geography, Memorial University, St. John's, NL A1B 3X9, Canada; Liguori, L.A., Marine Extension Service, University of Georgia, Brunswick, GA 31520, United States; McNevin, A., World Wildlife Fund, Washington, DC 20037, United States; O'Connor, M.I., National Center for Ecological Analysis and Synthesis, University of California, Santa Barbara, CA 93101, United States; Squires, D., Southwest Fisheries Science Center, San Diego, CA 92037, United States; Tyedmers, P., School for Resource and Environmental Studies, Dalhousie University, Halifax, NS B3H 3J5, Canada; Brownstein, C., Whole Foods Market, Austin, TX 78703, United States; Carden, K., Department of Ecology, Evolution, and Marine Biology, University of California, Santa Barbara, CA 93106, United States; Klinger, D.H., Emmett Interdisciplinary Program in Environment and Resources, Stanford University, Stanford, CA 94305, United States; Sagarin, R., Institute of the Environment, University of Arizona, Tucson, AZ 85719, United States; Selkoe, K.A., National Center for Ecological Analysis and Synthesis, University of California, Santa Barbara, CA 93101, United States, Hawaii Institute of Marine Biology, Kaneohe, HI 96744, United States","Tight coupling to ecosystems and dependence on common-pool resources threaten fi sheries and aquaculture. © 2010 American Association for the Advancement for Science. All Rights Reserved.",,"aquaculture; developing world; food security; international trade; seafood; sustainable development; aquaculture; ecosystem; environmental protection; environmental sustainability; fishing; food industry; nonhuman; priority journal; salmon; sea food; short survey; animal; aquaculture; article; catering service; commercial phenomena; developed country; developing country; economics; ecosystem; fish; food industry; government; human; legal aspect; malnutrition; organization and management; shellfish; Animals; Aquaculture; Commerce; Developed Countries; Developing Countries; Ecosystem; Fisheries; Fishes; Food Supply; Government; Humans; Malnutrition; Seafood; Shellfish",,,,,,,,,,,,,,,,"(2008) Food and Agriculture Organization of the United Nations (FAO), the State of the World Fisheries and Aquaculture, , FAO, Rome, 2009; Hibbeln, J.R., (2007) Lancet, 369, p. 578; Roos, N., Wahab, M.A., Chamnan, C., Thilsted, S.H., (2007) J. Nutr., 137, p. 1106; Copes, P., (1970) Scott. J. Polit. Econ., 17, p. 69; Gordon, H.S., (1954) J. Polit. Econ., 62, p. 124; Pauly, D., Christensen V, V., Dalsgaard, J., Froese, R., Torres Jr., F., (1998) Science, 279, p. 860; Halpern, B.S., (2008) Science, 319, p. 948; Anderson, J.L., (2002) Mar. Resour. Econ., 17, p. 133; Asche, F., (2008) Mar. Resour. Econ., 23, p. 527; Naylor, R.L., (2000) Nature, 405, p. 1017; Kaufman, D., Kraay, A., Mastruzzi, M., Governance Matters VIII: Aggregate and Individual Governance Indicators 1996-2008, , World Bank Policy Research Working Paper No. 4978, World Bank, Washington, DC, 2009; (2008) Prevalence of Undernourishment in Total Population, , www.fao.org/economic/ess/food-security-statistics/en, FAO, Rome; (2009) FAO FishStat Plus, , www.fao.org/fishery/statistics/en; Asche, F., Hansen, H., Tveteras, R., Tveterås, S., (2009) Mar. Resour. Econ., 24, p. 405; Bourillón, L., (2009) Biodiversitas-CONABIO, 86, p. 7; Ostrom, E., (1990) Governing the Commons: The Evolution of Institutions for Collective Action, , Cambridge Univ. Press, Cambridge; Ostrom, E., (2009) Science, 325, p. 419; Copeland, B.R., Taylor, M.S., (2009) Am. Econ. Rev., 99, p. 725; Dietz, T., Ostrom, E., Stern, P.C., (2003) Science, 302, p. 1907; Cinner, J.E., Aswani, S., (2007) Biol. Conserv., 140, p. 201; Brander, J.A., Taylor, M.S., (1998) J. Int. Econ., 44, p. 181; Arrow, K., Et Al., J., (2004) Econ. Perspect., 18, p. 147; note","Smith, M. D.; Nicholas School of the Environment, , Durham, NC 27708, United States; email: marsmith@duke.edu",,,,,,,,00368075,,SCIEA,"20150469","English","Science",Short Survey,"Final","",Scopus,2-s2.0-76749093679
"Altman M.S.","7006085720;","Co prefers the aisle seat",2010,"Science","327","5967",,"789","790",,15,"10.1126/science.1187483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749090636&doi=10.1126%2fscience.1187483&partnerID=40&md5=71beef0f84f8d20a8995d434615efcf3","Department of Physics, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong","Altman, M.S., Department of Physics, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong","Carbon monoxide molecules can alter the catalytically important defect structure of platinum surfaces. © 2010 American Association for the Advancement for Science. All Rights Reserved.",,"carbon monoxide; platinum; carbon monoxide; catalysis; defect; physicochemical property; platinum; structural analysis; adsorption; catalysis; catalyst; chemical structure; entropy; molecule; morphology; priority journal; short survey",,"carbon monoxide, 630-08-0; platinum, 7440-06-4",,,,,,,,,,,,,,"Tao, F., (2010) Science, 327, p. 850; Roland, C., (1996) MRS Bull., 21, p. 27; Lang, B., (1972) Urf. Sci., 30, p. 454; Comsa, G., Mechterscheimer, G., Poelsema, B., (1982) Surf. Sci., 119, p. 159; Haase, O., (1991) Phys. Rev. Lett., 66, p. 1725; Hoogers, G., King, D.A., (1993) Surf. Sci., 286, p. 306; Pearl, T.P., Sibener, S.J., (2001) J. Phys. Chem. B, 105, p. 6300; Hansen, P.L., (2002) Science, 295, p. 2053; Nolte, P., (2008) Science, 321, p. 1654; Jeong, H.C., Williams, E.D., (1999) Surf. Sci. Rep., 34, p. 171","Altman, M. S.; Department of Physics, Clear Water Bay, Kowloon, Hong Kong; email: phaltman@ust.hk",,,,,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-76749090636
"Hvistendahl M.","28067864400;","China's push to add by subtracting fertilizer",2010,"Science","327","5967",,"801","",,24,"10.1126/science.327.5967.801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749089216&doi=10.1126%2fscience.327.5967.801&partnerID=40&md5=046ae4df3acf46233882af815a5cd01b",,"Hvistendahl, M.",[No abstract available],,"fertilizer; nitrate; nitrogen fertilizer; nitrous oxide; Africa; agricultural worker; agriculture; air pollution; atmosphere; China; compensation; crop management; crop production; economic aspect; financial management; government; greenhouse; greenhouse gas; harvest; irrigation (agriculture); maize; manure; millet; note; plant root; plant seed; priority journal; profit; seedling; soil; soil fertility; soil management; soil microflora; soil pollution; sorghum; sowing; tomato; United Kingdom; wheat; Africa South of the Sahara; Agriculture; China; Crops, Agricultural; Fertilizers",,"nitrate, 14797-55-8; nitrous oxide, 10024-97-2; Fertilizers",,,,,,,,,,,,,,,"Hvistendahl, M., Shanghai, China",,,,,,,,00368075,,SCIEA,"20150480","English","Science",Note,"Final","",Scopus,2-s2.0-76749089216
"Lovejoy C.O.","7006644104;","Erratum: The pelvis and femur of Ardipithecus ramidus: The emergence of upright walking (Science (2009) (71))",2010,"Science","327","5967",,"781","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749088499&partnerID=40&md5=b9a0f929497208e21863f20ffe4ceab5",,"Lovejoy, C.O.",[No abstract available],,"erratum; error; priority journal; Ardipithecus ramidus",,,,,,,,,,,,,,,,,"Lovejoy, C. O.",,,,,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-76749088499
"Sørensen B.","7201532455;","Carbon calculations to consider",2010,"Science","327","5967",,"780","781",,1,"10.1126/science.327.5967.780-b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749087569&doi=10.1126%2fscience.327.5967.780-b&partnerID=40&md5=9fbac0876a3bc339f4ae60c418c4ac19","Department of Environmental, Social, and Spatial Change, Roskilde University, DK-4000, Denmark","Sørensen, B., Department of Environmental, Social, and Spatial Change, Roskilde University, DK-4000, Denmark",[No abstract available],,"biofuel; carbon; fertilizer; biomass; calculation; carbon fixation; climate change; combustion; crop; deforestation; electric power plant; forest; letter; nutrient cycling; priority journal; recycling; tillage; wood",,"carbon, 7440-44-0",,,,,,,,,,,,,,"Robertson, G.P., (2008) Science, 322, p. 49","Sørensen, B.; Department of Environmental, , DK-4000, Denmark; email: boson@ruc.dk",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-76749087569
"Enserink M.","7103356976;","Lights! camera! science?",2010,"Science","327","5967",,"778","779",,,"10.1126/science.327.5967.778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749084374&doi=10.1126%2fscience.327.5967.778&partnerID=40&md5=d24ffbd6ea8748f88077cfa71091b828",,"Enserink, M.",[No abstract available],,"antibiotic agent; aa lava; festival; light; accuracy; audiovisual equipment; cell membrane; computer program; documentation; film; life; parapsychology; philosophy; polymerase chain reaction; priority journal; science; scientific literature; scientist; short survey; society; stem cell; videorecording; note; Motion Pictures as Topic; Science",,,,,,,,,,,,,,,,,"Enserink, M.",,,,,,,,00368075,,SCIEA,"20150465","English","Science",Short Survey,"Final","",Scopus,2-s2.0-76749084374
"Bais H.P.","7004589249;","Erratum: Allelopathy and exotic plant invasion: From molecules and genes to species interactions (Science (2003) (1377))",2010,"Science","327","5967",,"781","",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749083439&partnerID=40&md5=e641aceda11054a45911dbf8fe944fb8",,"Bais, H.P.",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,"Bais, H. P.",,,,,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-76749083439
"Stone R.","57220774508;","Bird-dinosaur link firmed up, and in brilliant technicolor",2010,"Science","327","5965",,"508","",,5,"10.1126/science.327.5965.508","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749157708&doi=10.1126%2fscience.327.5965.508&partnerID=40&md5=2b58f18edbab383ef2cda91dc810d6c9",,"Stone, R.",[No abstract available],,"bird; dinosaur; fossil animal; medical literature; medical research; melanosome; nonhuman; note; paleontology; priority journal; scanning electron microscopy; animal; bird; bone; chemistry; China; classification; evolution; feather; flying; fossil; histology; physiology; pigmentation; Aves; Dinosauria; melanin; Animals; Birds; Bone and Bones; China; Dinosaurs; Evolution; Feathers; Flight, Animal; Fossils; Melanins; Melanosomes; Pigmentation",,"melanin, 8049-97-6; Melanins",,,,,,,,,,,,,,,,,,,,,,,00368075,,SCIEA,"20110471","English","Science",Note,"Final","All Open Access, Green",Scopus,2-s2.0-75749157708
"Clery D.","7004604600;","Test shots show laser-fusion experiment is on target",2010,"Science","327","5965",,"514","",,2,"10.1126/science.327.5965.514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749156919&doi=10.1126%2fscience.327.5965.514&partnerID=40&md5=1c72532d0d7fdd087281ee9e7cccca5f",,"Clery, D.",[No abstract available],,"diffraction; medical literature; medical research; note; nuclear reactor; priority journal; radiation beam; ultraviolet radiation",,,,,,,,,,,,,,,,,,,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-75749156919
"Harrison T.","56410406400;","Apes among the tangled branches of human origins",2010,"Science","327","5965",,"532","534",,66,"10.1126/science.1184703","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749152898&doi=10.1126%2fscience.1184703&partnerID=40&md5=95ca4624e5c538779868ca26fb8a184c","Center for the Study of Human Origins, Department of Anthropology, New York University, New York, NY 10003, United States","Harrison, T., Center for the Study of Human Origins, Department of Anthropology, New York University, New York, NY 10003, United States","The evolution of apes between 23 and 5 million years ago set the scene for the emergence of the first hominins in Africa.",,"anatomy; anthropology; divergence; evolutionary theory; extinction; Miocene; paleobiology; primate; ape; biodiversity; biogeography; convergent evolution; fossil; hominid; human; Miocene; molecular evolution; nonhuman; paleoanthropology; priority journal; short survey; Africa; animal; article; Asia; Cercopithecidae; classification; climate; Europe; evolution; paleontology; Pan troglodytes; phylogeny; season; species extinction; time; Africa; Africa; Animals; Asia; Cercopithecidae; Climate; Europe; Evolution; Extinction, Biological; Fossils; Hominidae; Humans; Paleontology; Pan troglodytes; Phylogeny; Seasons; Time",,,,,,,,,,,,,,,,"Gibbons, A., (2009) Science, 326, p. 36; White, T., (2009) Science, 326, p. 64; Gibbons, A., (2009) Science, 326, p. 1598; Andrews, P., Harrison, T., (2005) Interpreting the Past: Essays on Human, Primate, and Mammal Evolution, pp. 103-121. , D. E. Lieberman, R. J. Smith, J. Kelley, Eds. Brill, Boston; Kumar, S., (2005) Proc. Natl. Acad. Sci. U.S.A., 102, p. 18842; Harrison, T., (2002) The Primate Fossil Record, pp. 311-338. , W. C. Hartwig, Ed. Cambridge Univ. Press, Cambridge; Harrison, T., (1989) J. Hum, Evol., 18, p. 537; McCrossin, M.L., (1998) Primate Locomotion: Recent Advances, pp. 353-396. , E. Strasser, J. Fleagle, A. Rosenberger, H. McHenry, Eds. Plenum, New York; Moyà-Solà, S., (2004) Science, 306, p. 1339; Moyà-Solà, S., (2009) Proc. Natl. Acad. Sci. U.S.A., 106, p. 9601; Begun, D., (2007) Handbook of Paleoanthropology, 2, pp. 921-977. , W. Henke, I. Tattersall, Eds. Springer, Berlin; Agustí, J., (2003) J. Hum. Evol., 45, p. 145; Begun, D., (2003) Deinsea, 10, p. 23; Stewart, C.-B., Disotell, T.R., (1998) Curr. Biol, 8, pp. R582; Kunimatsu, Y., (2007) Proc. Natl. Acad. Sci. U.S.A., 104, p. 19220; Suwa, G., (2007) Nature, 448, p. 921; Pickford, M., Senut, B., (2005) Anthropol. Sci., 113, p. 95; Pickford, M., (2009) C. R. Palevol, 8, p. 413","Harrison, T.; Center for the Study of Human Origins, , New York, NY 10003, United States; email: terry.harrison@nyu.edu",,,,,,,,00368075,,SCIEA,"20110491","English","Science",Short Survey,"Final","",Scopus,2-s2.0-75749152898
"Kean S.","34168022700;","Little castle on the prairie",2010,"Science","327","5965",,"520","521",,,"10.1126/science.327.5965.520","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749148741&doi=10.1126%2fscience.327.5965.520&partnerID=40&md5=dcb7f436109d4d215042d27958a0a595",,"Kean, S.",[No abstract available],,"diabetes; disease treatment; health services; hospital sector; investment; project management; research institution; computer assisted tomography; embryonic stem cell; health care planning; health care policy; human; insulin dependent diabetes mellitus; juvenile diabetes mellitus; medical decision making; medical research; nonhuman; pancreas islet beta cell; priority journal; short survey; stem cell transplantation; clinical trial; economics; financial management; hospital; insulin dependent diabetes mellitus; medical research; note; organization; pancreas islet beta cell; physiology; regeneration; United States; Academies and Institutes; Biomedical Research; Clinical Trials as Topic; Diabetes Mellitus, Type 1; Embryonic Stem Cells; Hospitals; Humans; Insulin-Secreting Cells; Regeneration; Research Support as Topic; South Dakota",,,,,,,,,,,,,,,,,,,,,,,,,00368075,,SCIEA,"20110482","English","Science",Short Survey,"Final","",Scopus,2-s2.0-75749148741
"Li N., Clevers H.","57207131569;35594209900;","Coexistence of quiescent and active adult stem cells in mammals",2010,"Science","327","5965",,"542","545",,856,"10.1126/science.1180794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749146169&doi=10.1126%2fscience.1180794&partnerID=40&md5=a90e492551534386e673a63c01ecbb28","Stowers Institute for Medical Research (SIMR), Kansas City, MO 64110, United States; Department of Pathology, Kansas University Medical Center, Kansas City, KS 66160, United States; Hubrecht Institute, Utrecht 3584CT, Netherlands; University Medical Center, Utrecht 3584CX, Netherlands","Li, N., Stowers Institute for Medical Research (SIMR), Kansas City, MO 64110, United States, Department of Pathology, Kansas University Medical Center, Kansas City, KS 66160, United States; Clevers, H., Hubrecht Institute, Utrecht 3584CT, Netherlands, University Medical Center, Utrecht 3584CX, Netherlands","Adult stem cells are crucial for physiological tissue renewal and regeneration after injury. Prevailing models assume the existence of a single quiescent population of stem cells residing in a specialized niche of a given tissue. Emerging evidence indicates that both quiescent (out of cell cycle and in a lower metabolic state) and active (in cell cycle and not able to retain DNA labels) stem cell subpopulations may coexist in several tissues, in separate yet adjoining locations. Here, we summarize these findings and propose that quiescent and active stem cell populations have separate but cooperative functional roles.",,"cytology; DNA; injury; mammal; physiology; adult stem cell; cell cycle; cell renewal; hematopoietic stem cell; intestine epithelium; mammal; microenvironment; nonhuman; priority journal; review; tissue injury; tissue regeneration; Adult Stem Cells; Animals; Cell Cycle; Cell Differentiation; Cell Lineage; Hair Follicle; Hematopoietic Stem Cells; Humans; Intestinal Mucosa; Mammals; Models, Biological; Stem Cell Niche; Mammalia",,,,,"National Institute of Diabetes and Digestive and Kidney Diseases, NIDDK: U01DK085507",,,,,,,,,,,"Weissman, I.L., (2000) Cell, 100, p. 157; Kimble, J.E., White, J.G., (1981) Dev. Biol., 81, p. 208; Spradling, A., Drummond-Barbosa, D., Kai, T., (2001) Nature, 414, p. 98; Crittenden, S.L., Leonhard, K.A., Byrd, D.T., Kimble, J., (2006) Mol. Biol. Cell, 17, p. 3051; Song, X., Call, G.B., Kirilly, D., Xie, T., (2007) Development, 134, p. 1071; Narbonne, P., Roy, R., (2006) Development, 133, p. 611; Cotsarelis, G., Sun, T.T., Lavker, R.M., (1990) Cell, 61, p. 1329; Potten, C.S., Booth, C., Pritchard, D.M., (1997) Int. J. Exp. Pathol., 78, p. 219; Arai, F., (2004) Cell, 118, p. 149; Barker, N., (2007) Nature, 449, p. 1003; Fuchs, E., Segre, J.A., (2000) Cell, 100, p. 143; Niemann, C., Watt, F.M., (2002) Trends Cell Biol., 12, p. 185; Greco, V., (2009) Cell Stem Cell, 4, p. 155; Tumbar, T., (2004) Science, 303, p. 359; Blanpain, C., Lowry, W.E., Geoghegan, A., Polak, L., Fuchs, E., (2004) Cell, 118, p. 635; Waghmare, S.K., (2008) EMBO J., 27, p. 1309; Fuchs, E., (2009) Cell, 137, p. 811; Zhang, Y.V., Cheong, J., Ciapurin, N., McDermitt, D.J., Tumbar, T., (2009) Cell Stem Cell, 5, p. 267; Jaks, V., (2008) Nat. Genet., 40, p. 1291; Zhang, J., (2006) Stem Cells, 24, p. 2826; Barker, N., Van De Wetering, M., Clevers, H., (2008) Genes Dev., 22, p. 1856; Sangiorgi, E., Capecchi, M.R., (2008) Nat. Genet., 40, p. 915; Lee, G., White, L.S., Hurov, K.E., Stappenbeck, T.S., Piwnica-Worms, H., (2009) Proc. Natl. Acad. Sci. U.S.A., 106, p. 4701; Cheng, H., Leblond, C.P., (1974) Am. J. Anat., 141, p. 537; Barker, N., Clevers, H., (2007) Gastroenterology, 133, p. 1755; Sato, T., (2009) Nature, 459, p. 262; Arai, F., (2004) Cell, 118, p. 149; Zhang, J., (2003) Nature, 425, p. 836; Wilson, A., (2008) Cell, 135, p. 1118; Foudi, A., (2009) Nat. Biotechnol., 27, p. 84; Cheshier, S.H., Morrison, S.J., Liao, X., Weissman, I.L., (1999) Proc. Natl. Acad. Sci. U.S.A., 96, p. 3120; Kiel, M.J., (2007) Nature, 449, p. 238; Haug, J.S., (2008) Cell Stem Cell, 2, p. 367; Abkowitz, J.L., (1990) Proc. Natl. Acad. Sci. U.S.A., 87, p. 9062; Scoville, D.H., Sato, T., He, X.C., Li, L., (2008) Gastroenterology, 134, p. 849; McKenzie, J.L., Gan, O.I., Doedens, M., Wang, J.C., Dick, J.E., (2006) Nat. Immunol., 7, p. 1225; He, X.C., (2004) Nat. Genet., 36, p. 1117; Kosinski, C., (2007) Proc. Natl. Acad. Sci. U.S.A., 104, p. 15418; Gregorieff, A., Clevers, H., (2005) Genes Dev., 19, p. 877; Kiel, M.J., (2005) Cell, 121, p. 1109; Sugiyama, T., Kohara, H., Noda, M., Nagasawa, T., (2006) Immunity, 25, p. 977; Kollet, O., (2006) Nat. Med., 12, p. 657; Xie, Y., (2009) Nature, 457, p. 97; Lo Celso, C., (2009) Nature, 457, p. 92; Köhler, A., (2009) Blood, 114, p. 290; Chambers, S.M., (2007) PLoS Biol., 5, pp. e201; Nilsson, S.K., (2005) Blood, 106, p. 1232; Yokota, T., (2008) J. Immunol., 181, p. 6061; Antoine, M., (2005) Growth Factors, 23, p. 87; Wechezak, A.R., Coan, D.E., (2003) Exp. Cell Res., 288, p. 335; note","Li, N.; Stowers Institute for Medical Research (SIMR), Kansas City, MO 64110, United States; email: lil@stowers.org",,,,,,,,00368075,,SCIEA,"20110496","English","Science",Review,"Final","All Open Access, Green",Scopus,2-s2.0-75749146169
