Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Enserink M.","7103356976;","Coronavirus rips through Dutc mink farms, triggering culls",2020,"Science","368","6496",,"1169","",,52,"10.1126/science.368.6496.1169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086355087&doi=10.1126%2fscience.368.6496.1169&partnerID=40&md5=2367e9dbe2072832223c78bb25a2ffba",,"Enserink, M.",[No abstract available],,"agricultural worker; animal culling; coronavirus disease 2019; epidemic; farm animal; human; mortality; Mustela lutreola; Netherlands; nonhuman; Note; pandemic; pneumonia; priority journal; virus mutation; virus transmission; virus virulence; agricultural land; agricultural worker; animal; animal husbandry; Betacoronavirus; Coronavirus infection; disease carrier; Neovison vison; virology; virus pneumonia; Coronavirus; Mustela; Animal Husbandry; Animals; Betacoronavirus; Coronavirus Infections; Disease Reservoirs; Farmers; Farms; Mink; Netherlands; Pandemics; Pneumonia, Viral",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32527808","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086355087
[No author name available],[No author id available],"Better food preservation",2020,"Science","368","6495",,"1077","",,,"10.1126/SCIENCE.368.6495.1077-A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090785190&doi=10.1126%2fSCIENCE.368.6495.1077-A&partnerID=40&md5=07f3ba661fed76dc7bc26f9833191a26",,"",[No abstract available],,"albumin; cellulose; avocado; banana; dehydration; food coating; food preservation; food spoilage; food storage; food washing; fruit; fruit ripening; harvesting; healthy diet; high temperature; ingestion; microbial growth; nonhuman; Note; papaya; plant browning; priority journal; refrigeration; shelf life; strawberry; vegetable",,"cellulose, 61991-22-8, 68073-05-2, 9004-34-6",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85090785190
"Osborne I.S.","36874890200;","Topological insulators in the spotlight",2020,"Science","368","6495",,"1076","",,1,"10.1126/SCIENCE.368.6495.1076-E","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089702575&doi=10.1126%2fSCIENCE.368.6495.1076-E&partnerID=40&md5=8e861c883cdce0ea0104d0ded6b91793",,"Osborne, I.S.",[No abstract available],,"conceptual framework; Note; optics; priority journal; surface property",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089702575
"Yeston J.","57195603975;","Hydrogenations that tolerate N-O bonds",2020,"Science","368","6495",,"1078B","",,,"10.1126/SCIENCE.368.6495.1076-N","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089701490&doi=10.1126%2fSCIENCE.368.6495.1076-N&partnerID=40&md5=80aa302c95b7b3d13b6eb21a87855f95",,"Yeston, J.",[No abstract available],,"carbon; hydrogen; nitrogen; oxygen; catalyst; chemical reaction; covalent bond; enantioselectivity; hydrogenation; nitrogen oxygen bond; Note; priority journal; room temperature",,"carbon, 7440-44-0; hydrogen, 12385-13-6, 1333-74-0; nitrogen, 7727-37-9; oxygen, 7782-44-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089701490
"Alderton G.","57207948291;","Applications of antibody testing",2020,"Science","368","6495",,"1076","1078",,,"10.1126/SCIENCE.368.6495.1076-I","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089696597&doi=10.1126%2fSCIENCE.368.6495.1076-I&partnerID=40&md5=b410e715a479ffb0154efa9ae8b327f7",,"Alderton, G.",[No abstract available],,"neutralizing antibody; antibody blood level; immunoassay; nonhuman; Note; prediction; priority journal; reliability; Severe acute respiratory syndrome coronavirus 2",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089696597
"Grocholski B.","35362140600;","Improving ionic thermoelectrics",2020,"Science","368","6495",,"1076","",,,"10.1126/SCIENCE.368.6495.1076-B","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089688160&doi=10.1126%2fSCIENCE.368.6495.1076-B&partnerID=40&md5=9602b023a94c76f3918ac03fbcf79242",,"Grocholski, B.",[No abstract available],,"alkali; iron; bioenergy; body temperature; energy yield; Note; oxidation reduction reaction; priority journal; thermal diffusion; thermogenesis",,"iron, 14093-02-8, 53858-86-9, 7439-89-6",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089688160
"Stajic J.","57189019027;","From bottom to top",2020,"Science","368","6495",,"1078B","",,,"10.1126/SCIENCE.368.6495.1076-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089682557&doi=10.1126%2fSCIENCE.368.6495.1076-J&partnerID=40&md5=11b4884998dfad51c9ce955ea1e5bcd5",,"Stajic, J.",[No abstract available],,"algorithm; Note; priority journal; software",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089682557
"Purnell B.A.","6603532919;","Local control of sperm maturation",2020,"Science","368","6495",,"1076","",,,"10.1126/SCIENCE.368.6495.1076-A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089680294&doi=10.1126%2fSCIENCE.368.6495.1076-A&partnerID=40&md5=a13168e772358dacf4714aa9536b2e85",,"Purnell, B.A.",[No abstract available],,"ovochymase 2; protein; protein NELL2; protein ROS1; proteinase; unclassified drug; differentiation; enzyme localization; epididymis; fluorescence microscopy; male fertility; mammal; nonhuman; Note; priority journal; protein analysis; spermatozoon maturation",,"protein, 67254-75-5; proteinase, 9001-92-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089680294
"Purnell B.A.","6603532919;","Making cartilage throughout life",2020,"Science","368","6495",,"1077","1078",,,"10.1126/SCIENCE.368.6495.1077-B","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089676017&doi=10.1126%2fSCIENCE.368.6495.1077-B&partnerID=40&md5=80baaf68a0f7eb806fb296b3e3f9bf1f",,"Purnell, B.A.",[No abstract available],,"anatomical concepts; cartilage; chondrocyte; human; Leucoraja; Leucoraja erinace; medical research; nonhuman; Note; priority journal; skeleton; stem cell",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85089676017
"Smith H.J.","57204826079;","Not just settling",2020,"Science","368","6495",,"1076","",,,"10.1126/SCIENCE.368.6495.1076-C","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089675323&doi=10.1126%2fSCIENCE.368.6495.1076-C&partnerID=40&md5=b4ab9e61169c2677423ea5f3ab9630ef",,"Smith, H.J.",[No abstract available],,"microplastic; oxygen; benthos; biodiversity; Corsica; deep sea; microplastic pollution; Note; nutrient; oxygen supply; priority journal; sea surface waters; sediment; thermohaline circulation",,"oxygen, 7782-44-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089675323
"Sugden A.M.","6701749750;","Mangroves under sea level rise",2020,"Science","368","6495",,"1078B","",,,"10.1126/SCIENCE.368.6495.1076-P","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089671117&doi=10.1126%2fSCIENCE.368.6495.1076-P&partnerID=40&md5=1d9c8ca8082f5a22da8063a114f67dd7",,"Sugden, A.M.",[No abstract available],,"coastal waters; deglaciation; mangrove; nonhuman; Note; priority journal; sea level rise; Rhizophoraceae",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089671117
"Yeston J.","57195603975;","Watching electrons swarm ammonia",2020,"Science","368","6495",,"1078B","",,,"10.1126/SCIENCE.368.6495.1076-M","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089668019&doi=10.1126%2fSCIENCE.368.6495.1076-M&partnerID=40&md5=8dbbe03c51fea5e76601c7d9072f8dd1",,"Yeston, J.",[No abstract available],,"ammonia; electrolyte; lithium; potassium; sodium; chemical structure; color; concentration (parameter); electron; molecular stability; Note; photoelectron spectroscopy; priority journal; quantitative analysis; simulation",,"ammonia, 14798-03-9, 51847-23-5, 7664-41-7; lithium, 7439-93-2; potassium, 7440-09-7; sodium, 7440-23-5",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089668019
"Stern P.","7202618089;","Making blind retinas see again",2020,"Science","368","6495",,"1078B","",,,"10.1126/SCIENCE.368.6495.1076-O","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089665398&doi=10.1126%2fSCIENCE.368.6495.1076-O&partnerID=40&md5=8d41cfd29860f23a72f6b538583d7ac2",,"Stern, P.",[No abstract available],,"gold nanorod; ion channel; blindness; channel gating; infrared radiation; nonhuman; Note; priority journal; retina cone; retina degeneration; striate cortex",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089665398
"Mao S.","57204452998;","Architecture of DNA-organizing complex",2020,"Science","368","6495",,"1078B","",,,"10.1126/SCIENCE.368.6495.1076-L","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089661918&doi=10.1126%2fSCIENCE.368.6495.1076-L&partnerID=40&md5=c2380242db211f96da283c64aa992e5f",,"Mao, S.",[No abstract available],,"CTC1 STN1 TEN1 complex; DNA binding protein; double stranded DNA; single stranded DNA; unclassified drug; complex formation; cryoelectron microscopy; DNA binding; genomic instability; human; Note; nucleosome; priority journal; protein function; telomere homeostasis",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85089661918
"Wallace N.","57216319208;","Europe bets R&D spending will bring jobs to battered economy",2020,"Science","368","6495",,"1044","",,1,"10.1126/science.368.6495.1044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086064702&doi=10.1126%2fscience.368.6495.1044&partnerID=40&md5=b78924252a5057ccb587a94a43de1ba0","Brussels, Belgium","Wallace, N., Brussels, Belgium",[No abstract available],,"antiviral therapy; climate; coronavirus disease 2019; economic recession; economist; employment status; energy resource; Europe; European Union; financial management; government; gross national product; human; investment; Note; pandemic; political system; prediction; priority journal; private sector; productivity; public figure; public policy; quarantine; United States; vaccination",,,,,,,,,,,,,,,,,"Wallace, N.Belgium",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499420","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086064702
"Servick K., Enserink M.","55810927800;7103356976;","The pandemic's first major research scandal erupts",2020,"Science","368","6495",,"1041","1042",,16,"10.1126/science.368.6495.1041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086061575&doi=10.1126%2fscience.368.6495.1041&partnerID=40&md5=de79eeec8857f711345872f024ac415f",,"Servick, K.; Enserink, M.",[No abstract available],,"antibiotic agent; chloroquine; dipeptidyl carboxypeptidase inhibitor; hydroxychloroquine; ivermectin; artificial ventilation; coronavirus disease 2019; drug efficacy; heart rhythm; human; medical research; mortality; Note; pandemic; prescription; priority journal; risk assessment; World Health Organization",,"chloroquine, 132-73-0, 3545-67-3, 50-63-5, 54-05-7; hydroxychloroquine, 118-42-3, 525-31-5; ivermectin, 70288-86-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499418","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086061575
"Pennisi E.","57208646281;","Shuttered natural history museums fight for survival",2020,"Science","368","6495",,"1042","1043",,4,"10.1126/science.368.6495.1042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086060065&doi=10.1126%2fscience.368.6495.1042&partnerID=40&md5=1d5ed005c50c217ce2503623beb2a52f",,"Pennisi, E.",[No abstract available],,"coronavirus disease 2019; ethnology; funding; government; history; human; income; information center; Note; pandemic; priority journal; research; United States",,,,,,"For scientists running randomized trials of Leaders first asked for early retirements. hydroxychloroquine, an urgent question has By early May, they had sliced the staff of been how to respond to the paper and the 1100 by 20% and furloughed an additional ensuing flap. A trial funded by the U.S. Na-250 staff members. Many full-time employ-tional Heart, Lung, and Blood Institute opted ees now work 3 days a week, mostly from to keep running after its data and safety home. Thomas opted to retire early, along monitoring board (DSMB) reviewed safety with four of the other 38 curators. “It was data from already enrolled participants, says the right thing to do,” he says. Semler, a co-investigator on the study. WHO’s Around the world, natural history mu-paused Solidarity trial is awaiting similar re-seums are shuttered and reeling. Last view from its DSMB, says Soumya Swamina-week, the California Academy of Sciences than, the organization’s chief scientist. announced it was furloughing or laying The controversy is an unfortunate distrac-off 40% of its staff. “We will recover, but tion, says Miguel Hernán, a Harvard epidemi-there is no doubt that we will be in some ologist and co-investigator on an ongoing trial ways a different institution,” says Peter of hydroxychloroquine in Spain and Latin Roopnarine, a paleontologist there. America. “If you do something as inflamma-Museums’ reliance on revenue from tory as this without a solid foundation, you ticket sales and events makes them among are going to make a lot of people waste time the first scientific institutions to feel the trying to understand what is going on.” Chac-economic impact of the COVID-19 pan-cour says both NEJM and The Lancet should demic. “I worry about the long-term health have scrutinized the provenance of Surgi-of all natural history museums and the col-sphere’s data more closely before publishing lections that are in our sacred trust,” says the studies. “Here we are in the middle of Shannon Hackett, an ornithologist at the a pandemic with hundreds of thousands of Field Museum of Natural History in Chi-deaths, and the two most prestigious medical cago. “It will be very challenging for some journals have failed us,” he says. j museums to reopen at all,” adds Scott Cooper, who runs Drexel University’s Acad-",,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499419","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086060065
"Domínguez-Andrés J., Netea M.G.","56966812900;35378641700;","The specifics of innate immune memory",2020,"Science","368","6495",,"1052","1053",,4,"10.1126/science.abc2660","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008544&doi=10.1126%2fscience.abc2660&partnerID=40&md5=52458c4e42e15e7a452cbd73792da69c","Department of Internal Medicine, Radboud Center for Infectious Diseases, Radboud, Netherlands; Immunology and Metabolism, Life and Medical Sciences Institute, University of Bonn, Bonn, Germany","Domínguez-Andrés, J., Department of Internal Medicine, Radboud Center for Infectious Diseases, Radboud, Netherlands; Netea, M.G., Department of Internal Medicine, Radboud Center for Infectious Diseases, Radboud, Netherlands, Immunology and Metabolism, Life and Medical Sciences Institute, University of Bonn, Bonn, Germany",[No abstract available],,"immunoglobulin; major histocompatibility antigen class 1; autoimmunity; bone marrow cell; graft rejection; immunocompetent cell; immunological memory; inflammation; innate immunity; macrophage; monocyte; natural killer cell; nonhuman; Note; priority journal; protein expression; adaptive immunity; innate immunity; myeloid progenitor cell; Adaptive Immunity; Immunity, Innate; Immunologic Memory; Myeloid Cells; Myeloid Progenitor Cells",,"immunoglobulin, 9007-83-4",,,"European Research Council, ERC: 833247","M.G.N.is supported bya European Research Council Advanced Grant (no.833247)anda Spinoza Grant.",,,,,,,,,,"Bonilla, F. A., Oettgen, H. C., (2010) J. Allergy Clin. Immunol, 125, p. S33. , (suppl. 2); Netea, M. G., (2020) Nat. Rev. Immunol; de Bree, L. C. J., (2018) Semin. Immunol, 39, p. 35; Dai, H., (2020) Science, 368, p. 1122; Watson, F. L., (2005) Science, 309, p. 1874; Zhang, S. M., Adema, C. M., Kepler, T. B., Loker, E. S., (2004) Science, 305, p. 251; Du Pasquier, L., (2005) Science, 309, p. 1826; Netea, M. G., Schlitzer, A., Placek, K., Joosten, L. A. B., Schultze, J. L., (2019) Cell Host Microbe, 25, p. 13; Cheng, S.-C., (2014) Science, 345, p. 1250684; Kaufmann, E., (2018) Cell, 172, p. 176; Guilliams, M., Thierry, G. R., Bonnardel, J., Bajenoff, M., (2020) Immunity, 52, p. 434; Macpherson, A. J., Heikenwalder, M., Ganal-Vonarburg, S. C., (2016) Cell Host Microbe, 20, p. 561; Bluestone, J. A., (2011) Immunol. Rev, 241, p. 5; Matzaraki, V., Kumar, V., Wijmenga, C., Zhernakova, A., (2017) Genome Biol, 18, p. 76; Domínguez-Andrés, J., Netea, M. G., (2019) Trends Immunol, 40, p. 1105","Netea, M.G.; Department of Internal Medicine, Netherlands; email: mihai.netea@radboudumc.nl",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499424","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086008544
"Wadman M.","57191750870;","Sex hormones signal why virus hits men harder",2020,"Science","368","6495",,"1038","1039",,15,"10.1126/science.368.6495.1038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008500&doi=10.1126%2fscience.368.6495.1038&partnerID=40&md5=c9c61a81cd71fed68153a4ac005a7ac3",,"Wadman, M.",[No abstract available],,"androgen; androgen receptor; angiotensin converting enzyme 2; degarelix; sex hormone; testosterone; androgen deprivation therapy; biobank; China; coronavirus disease 2019; disease severity; evidence based medicine; Food and Drug Administration; gene; gene mutation; hospital admission; hospitalization; human; infection control; infection risk; intensive care unit; Italy; mortality; Note; physician; priority journal; prostate cancer; scientist; Severe acute respiratory syndrome coronavirus 2; TMPRSS2 gene",,"degarelix, 214766-78-6; testosterone, 58-22-0",,,,"COVID-19 coverage is supported by the Pulitzer Center.",,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499416","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086008500
"Santos G.","14056944400;","No place like home",2020,"Science","368","6495",,"1150","",,,"10.1126/science.368.6495.1150","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008350&doi=10.1126%2fscience.368.6495.1150&partnerID=40&md5=67e0feb42fa00c65fca59b7bc4013271","University of Brasília, Brazil","Santos, G., University of Brasília, Brazil",[No abstract available],,"Brazil; cultural anthropology; decision making; funding; graduate student; human; mathematician; Note; priority journal; scientist; undergraduate student; United Kingdom",,,,,,,,,,,,,,,,,"Santos, G.; University of BrasíliaBrazil",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499445","English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85086008350
"Matacic C.","55904142400;","Blood vessel injury may spur disease's fatal second phase",2020,"Science","368","6495",,"1039","1040",,14,"10.1126/science.368.6495.1039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008211&doi=10.1126%2fscience.368.6495.1039&partnerID=40&md5=75729dbc9fea1f4feeb363b21297415d",,"Matacic, C.",[No abstract available],,"blood clotting disorder; blood pressure; blood vessel injury; cerebrovascular accident; coronavirus disease 2019; disease association; disease course; disease severity; fatality; human; inflammation; Note; priority journal; Severe acute respiratory syndrome coronavirus 2; virus cell interaction; virus infectivity",,,,,"Pulitzer Center on Crisis Reporting, PCCR","COVID-19 coverage is supported by the Pulitzer Center.",,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499417","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086008211
"Daily G.C., Ehrlich P.R.","7004469735;7101963320;","Donald Kennedy (1931-2020)",2020,"Science","368","6495",,"1062","",,,"10.1126/science.abc7807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008028&doi=10.1126%2fscience.abc7807&partnerID=40&md5=a42faebda6408e08a6c9d0078c86bf31","Department of Biology, Stanford University, Stanford, CA  94305, United States","Daily, G.C., Department of Biology, Stanford University, Stanford, CA  94305, United States; Ehrlich, P.R., Department of Biology, Stanford University, Stanford, CA  94305, United States",[No abstract available],,,,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499430","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086008028
"Rice P.A., Craig N.L., Dyda F.","7202478164;7101768460;6701445172;","Comment on “RNA-guided DNA insertion with CRISPR-associated transposases”",2020,"Science","368","6495","eabb2022","","",,8,"10.1126/science.abb2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086008005&doi=10.1126%2fscience.abb2022&partnerID=40&md5=1a2256ccc7dba6027fa2cc4c5c15ca3d","Department of Biochemistry and Molecular Biology, University of Chicago, Chicago, IL, United States; Department of Molecular Biology and Genetics, Johns Hopkins University, School of Medicine, Baltimore, MD, United States; Laboratory of Molecular Biology, National Institute of Diabetes and Digestive and Kidney Diseases, Bethesda, MD, United States","Rice, P.A., Department of Biochemistry and Molecular Biology, University of Chicago, Chicago, IL, United States; Craig, N.L., Department of Molecular Biology and Genetics, Johns Hopkins University, School of Medicine, Baltimore, MD, United States; Dyda, F., Laboratory of Molecular Biology, National Institute of Diabetes and Digestive and Kidney Diseases, Bethesda, MD, United States",[No abstract available],,"Mu transposase; RNA; transposase; unclassified drug; RNA; transposase; CRISPR Cas system; DNA repair; DNA strand; double strand break repair; gene insertion; nonhuman; Note; plasmid; priority journal; Scytonema; Scytonema hofmanni; transposon; clustered regularly interspaced short palindromic repeat; CRISPR Cas system; Clustered Regularly Interspaced Short Palindromic Repeats; CRISPR-Cas Systems; DNA Transposable Elements; RNA; Transposases",,"RNA, 63231-63-0; DNA Transposable Elements; RNA; Transposases",,,,,,,,,,,,,,"Strecker, J., Ladha, A., Gardner, Z., Schmid-Burgk, J. L., Makarova, K. S., Koonin, E. V., Zhang, F., RNA-guided DNA insertion with CRISPR-associated transposases (2019) Science, 365, pp. 48-53. , Medline; Peters, J. E., Makarova, K. S., Shmakov, S., Koonin, E. V., Recruitment of CRISPR-Cas systems by Tn7-like transposons (2017) Proc. Natl. Acad. Sci. U.S.A, 114, pp. E7358-E7366. , Medline; May, E. W., Craig, N. L., Switching from cut-and-paste to replicative Tn7 transposition (1996) Science, 272, pp. 401-404. , Medline; Hickman, A. B., Dyda, F., DNA Transposition at Work (2016) Chem. Rev, 116, pp. 12758-12784. , Medline","Rice, P.A.; Department of Biochemistry and Molecular Biology, United States; email: price@uchicago.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499411","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086008005
"Mervis J.","7102025474;","Bill would supersize NSF's budget-and role",2020,"Science","368","6495",,"1045","",,,"10.1126/science.368.6495.1045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007857&doi=10.1126%2fscience.368.6495.1045&partnerID=40&md5=ca653b518b28cd9453956143347b5187",,"Mervis, J.",[No abstract available],,"funding; human; law; Note; policy; politics; priority journal; program development; research; science; technology; United States",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499421","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086007857
"Mohrig D.","6602702339;","Deep-ocean seafloor islands of plastics",2020,"Science","368","6495",,"1055","",,4,"10.1126/science.abc1510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007843&doi=10.1126%2fscience.abc1510&partnerID=40&md5=dcd28bd3cd9e9c8ee373d2b8f26aafe7","Jackson School of Geosciences, University of Texas at Austin, Austin, TX, United States","Mohrig, D., Jackson School of Geosciences, University of Texas at Austin, Austin, TX, United States",[No abstract available],,"creatinine; hemoglobin; penicillin derivative; plastic; abdominal tenderness; actinomycosis; adult; anorexia; body weight loss; cancer surgery; case report; clinical article; computer assisted tomography; constipation; creatinine blood level; depression; drug megadose; echography; female; follow up; hemoglobin blood level; hospital admission; human; hysterectomy; immunohistochemistry; laparotomy; leukocyte count; loss of appetite; middle aged; neutrophil count; Note; nuclear magnetic resonance imaging; pelvic actinomycosis; physical examination; postoperative period; priority journal; pyelectasis; ureteral stenting; vomiting; island (geological); sea; waste; Islands; Microplastics; Oceans and Seas; Plastics; Waste Products",,"creatinine, 19230-81-0, 60-27-5; hemoglobin, 9008-02-0; Microplastics; Plastics; Waste Products",,,,,,,,,,,,,,"Cózar, A., (2014) Proc. Natl. Acad. Sci. U.S.A, 111, p. 10239; Carpenter, E. J., Smith, K., (1972) Science, 175, p. 1240; Woodall, L. C., (2014) R. Soc. Open Sci, 1, p. 140317; Kane, I. A., (2020) Science, 368, p. 1140; Paola, C., (2006) Water Resour. Res, 42, p. W03S10; Power, M. E., Dietrich, W. E., (2002) Ecol. Res, 17, p. 451; Jambeck, J. R., (2015) Science, 347, p. 768; Allen, P. A., (2008) Nature, 451, p. 274; Romans, B. W., Castelltort, S., Covault, J. A., Fildani, A., Walsh, J. P., (2016) Earth Sci. Rev, 153, p. 7; Fergason, R. L., (2018) HRSC and MOLA Blended Digital Elevation Model at 200m v2, Astrogeology PDS Annex, , http://bit.ly/HRSC_MOLA_Blend_v0, (U.S. Geological Survey); Rebesco, M., Hernández-Molina, F. J., Van Rooij, D., Wåhlin, A., (2014) Mar. Geol, 352, p. 111; Englebrecht, A. C., Sachs, J. P., (2005) Geochim. Cosmochim. Acta, 69, p. 4253; Remane, J., (1996) Episodes, 19, p. 77; Lewis, S. L., Maslin, M. A., (2015) Nature, 519, p. 171; Zalasiewicz, J., (2016) Anthropocene, 13, p. 4","Mohrig, D.; Jackson School of Geosciences, United States; email: mohrig@jsg.utexas.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"32499426","English","Sci.",Note,"Final","",Scopus,2-s2.0-85086007843
