Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Arner P.","35418283400;","Lipases in cachexia",2011,"Science","333","6039",,"163","164",,20,"10.1126/science.1209418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960075547&doi=10.1126%2fscience.1209418&partnerID=40&md5=c191166bd5fac17226ed521dead9d38e","Department of Medicine, Karolinska Institutet, Karolinska University Hospital, 141 86 Stockholm, Sweden","Arner, P., Department of Medicine, Karolinska Institutet, Karolinska University Hospital, 141 86 Stockholm, Sweden","Enzymes expressed in adipose tissue are involved in the loss of fat mass that occurs in a cancer-associated wasting disorder.",,"fat; fatty acid; glycerol; hormone sensitive lipase; triacylglycerol lipase; tumor necrosis factor alpha; cholesterol esterase; triacylglycerol; triacylglycerol lipase; cancer; enzyme activity; fat; gene expression; adipocyte; adipose tissue; apoptosis; cachexia; fatty acid oxidation; human; lipid metabolism; lipolysis; melanoma; neoplasm; nonhuman; priority journal; short survey; adipocyte; adipose tissue; animal; biological model; cachexia; drug antagonism; enzymology; experimental melanoma; lipolysis; lung tumor; metabolism; mouse; neoplasm; note; oxidation reduction reaction; pathology; skeletal muscle; Adipocytes; Adipose Tissue; Animals; Cachexia; Humans; Lipase; Lipolysis; Lung Neoplasms; Melanoma, Experimental; Mice; Models, Biological; Muscle, Skeletal; Neoplasms; Oxidation-Reduction; Sterol Esterase; Triglycerides",,"glycerol, 56-81-5; triacylglycerol lipase, 9001-62-1; cholesterol esterase, 9026-00-0; Lipase, 3.1.1.3; Sterol Esterase, 3.1.1.13; Triglycerides",,,,,,,,,,,,,,"Tisdale, M.J., (2009) Physiol. Rev., 89, p. 381; Fouladiun, M., (2005) Cancer, 103, p. 2189; Rydén, M., (2008) Cancer, 113, p. 1695; Das, S.K., (2011) Science, 333, p. 233. , 10.1126/science.1198973; Klein, S., Wolfe, R.R., (1990) J. Clin. Invest., 86, p. 1403; Agustsson, T., (2007) Cancer Res., 67, p. 5531; Mracek, T., (2011) Br. J. Cancer, 104, p. 441; Byerley, L.O., (2010) Nutr. Cancer, 62, p. 484; Claus, T.H., (2005) J. Pharmacol. Exp. Ther., 315, p. 1396; Lass, A., Zimmermann, R., Oberer, M., Zechner, R., (2011) Prog. Lipid Res., 50, p. 14; Lainscak, M., Von Haehling, S., Anker, S.D., (2009) Int. J. Cardiol., 132, p. 303","Arner, P.; Department of Medicine, , 141 86 Stockholm, Sweden; email: peter.arner@ki.se",,,,,,,,00368075,,SCIEA,"21737725","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79960075547
"McGraw C.M., Samaco R.C., Zoghbi H.Y.","46062169400;6505842870;7102095308;","Adult neural function requires MeCP2",2011,"Science","333","6039",,"186","",,182,"10.1126/science.1206593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960075356&doi=10.1126%2fscience.1206593&partnerID=40&md5=ab9f519d962e5107e79627f5ca80759c","Program in Developmental Biology, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States; Medical Scientist Training Program, Baylor College of Medicine, Houston, TX 77030, United States; Department of Molecular and Human Genetics, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States; Department of Neuroscience, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States","McGraw, C.M., Program in Developmental Biology, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States, Medical Scientist Training Program, Baylor College of Medicine, Houston, TX 77030, United States; Samaco, R.C., Department of Molecular and Human Genetics, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States; Zoghbi, H.Y., Program in Developmental Biology, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States, Department of Molecular and Human Genetics, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States, Department of Neuroscience, Baylor College of Medicine, Jan and Dan Duncan Neurological Research Institute, Houston, TX 77030, United States",[No abstract available],,"brain derived neurotrophic factor; methyl CpG binding protein 2; n methyl dextro aspartic acid receptor 2A; protein gal; protein htr1a; protein Lphn2; protein Nxph4; protein Odz3; protein Oprk1; protein sst; protein Tac1; tamoxifen; unclassified drug; biological development; cognition; disease control; gene expression; genetic engineering; medicine; mental health; mortality; mutation; nervous system disorder; neurology; protein; rodent; symptom; animal experiment; animal model; experimental mouse; gene deletion; gene expression; genetic recombination; germ line; hindlimb; mouse; nerve cell differentiation; nerve function; nonhuman; postnatal development; priority journal; protein function; Rett syndrome; short survey; Aging; Animals; Disease Models, Animal; Gene Expression Regulation; Learning; Male; Memory; Methyl-CpG-Binding Protein 2; Mice; Mice, Knockout; Nervous System Physiological Phenomena; Rett Syndrome",,"brain derived neurotrophic factor, 218441-99-7; tamoxifen, 10540-29-1; Mecp2 protein, mouse; Methyl-CpG-Binding Protein 2",,,"National Institute of Neurological Disorders and Stroke, NINDS: F31NS073317, R01NS057819, T32NS043124; Eunice Kennedy Shriver National Institute of Child Health and Human Development, NICHD: P30HD024064",,,,,,,,,,,"Chahrour, M., Zoghbi, H.Y., (2007) Neuron, 56, p. 422; Guy, J., Gan, J., Selfridge, J., Cobb, S., Bird, A., (2007) Science, 315, p. 1143; Guy, J., Hendrich, B., Holmes, M., Martin, J.E., Bird, A., (2001) Nat. Genet., 27, p. 322; Hayashi, S., McMahon, A.P., (2002) Dev. Biol., 244, p. 305; Chahrour, M., (2008) Science, 320, p. 1224; Weaver, I.C.G., (2004) Nat. Neurosci., 7, p. 847","Zoghbi, H. Y.; Program in Developmental Biology, , Houston, TX 77030, United States; email: hzoghbi@bcm.edu",,,,,,,,00368075,,SCIEA,"21636743","English","Science",Short Survey,"Final","All Open Access, Green",Scopus,2-s2.0-79960075356
"Shattock R.J., Warren M., McCormack S., Hankins C.A.","7003670939;12764982800;23482010600;35832461700;","Turning the tide against HIV",2011,"Science","333","6038",,"42","43",,58,"10.1126/science.1206399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959859634&doi=10.1126%2fscience.1206399&partnerID=40&md5=5854f895fd8b90bc17a3b777871bfe6a","Imperial College, London, London W2 1PG, United Kingdom; EUROPRISE Network of Excellence on Microbicides and Vaccines, United Kingdom; AVAC: Global Advocacy for HIV Prevention, New York, NY 10027, United States; Medical Research Council Clinical Trials Unit, London NW1 2DA, United Kingdom; Office of the Deputy Executive Director, Programme Branch, Joint United Nations Programme on HIV/AIDS, CH-1211 Geneva, Switzerland","Shattock, R.J., Imperial College, London, London W2 1PG, United Kingdom, EUROPRISE Network of Excellence on Microbicides and Vaccines, United Kingdom; Warren, M., AVAC: Global Advocacy for HIV Prevention, New York, NY 10027, United States; McCormack, S., Imperial College, London, London W2 1PG, United Kingdom, Medical Research Council Clinical Trials Unit, London NW1 2DA, United Kingdom; Hankins, C.A., Office of the Deputy Executive Director, Programme Branch, Joint United Nations Programme on HIV/AIDS, CH-1211 Geneva, Switzerland","Potentially beneficial combinations of prevention options need innovative trials to assess multiple tools against a common control.",,"emtricitabine; Human immunodeficiency virus vaccine; microbicide; rilpivirine; tenofovir; anti human immunodeficiency virus agent; Human immunodeficiency virus vaccine; annual review; cohort analysis; disease incidence; health risk; human immunodeficiency virus; infectious disease; temporal analysis; circumcision; clinical trial (topic); drug efficacy; health care policy; human; Human immunodeficiency virus infection; Human immunodeficiency virus prevalence; infection control; infection prevention; infection risk; primary prevention; priority journal; randomized controlled trial (topic); risk reduction; short survey; treatment outcome; virus transmission; animal; article; female; Human immunodeficiency virus infection; immunology; male; multimodality cancer therapy; AIDS Vaccines; Animals; Anti-HIV Agents; Circumcision, Male; Combined Modality Therapy; Female; HIV Infections; Humans; Male; Randomized Controlled Trials as Topic",,"emtricitabine, 137530-41-7, 143491-54-7, 143491-57-0; rilpivirine, 500287-72-9, 700361-47-3; tenofovir, 147127-19-3, 147127-20-6; AIDS Vaccines; Anti-HIV Agents","tmc 278",,"Medical Research Council, MRC: MC_U122861322",,,,,,,,,,,"(2011) AIDS at 30: Nations at the Crossroads, , UNAIDS, UNAIDS, Geneva; Hecht, R., (2010) Lancet, 376, p. 1254; Hankins, C.A., De Zalduondo, B.O., (2010) AIDS, 24 (SUPPL. 4), pp. S70; Abdool Karim, Q., (2010) Science, 329, p. 1168; Grant, R.M., (2010) N. Engl. J. Med., 363, p. 2587; Rerks-Ngarm, S., (2009) N. Engl. J. Med., 361, p. 2209; Siegfried, N., Muller, M., Deeks, J.J., Volmink, J., (2009) Cochrane Database Syst. Rev., (2). , CD003362; Roehr, B., (2011) BMJ, 342 (3), pp. d2613; Patterson, K.B., (2010) 18th International AIDS Conference, Vienna, Austria, 18 to 23 July 2010, , abstr. THBS0305; Initiation of antiretroviral treatment protects uninfected sexual partners from HIV infection HIV Prevention Trials Network Study, 52. , www.hptn.org/, ""HPTN052PressRelease"" at; Attia, S., Egger, M., Müller, M., Zwahlen, M., Low, N., (2009) AIDS, 23, p. 1397; Matthews, L.T., Baeten, J.M., Celum, C., Bangsberg, D.R., (2010) AIDS, 24, p. 1975; Keele, B.F., Estes, J.D., (2011) Blood, , 9 May 10.1182/blood-2010-12-325860; Cranage, M., (2008) PLoS Med., 5, pp. e157; Kersh, E.N., (2011) PLoS ONE, 6, pp. e19295; Whaley, K.J., Hanes, J., Shattock, R., Cone, R.A., Friend, D.R., (2010) Antiviral Res., 88 (SUPPL. 1), pp. S55; Van't Klooster, G., (2008) 15th Conference on Retroviruses and Opportunistic Infections, CROI 2008, Boston, MA, 3 to 6 April 2008, , abstr. 134; Excler, J.L., (2011) AIDS Res. Hum. Retroviruses, 27, p. 669","Shattock, R. J.; Imperial College, London, London W2 1PG, United Kingdom; email: r.shattock@imperial.ac.uk",,,,,,,,00368075,,SCIEA,"21719662","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959859634
"Krupovic M., Bamford D.H.","14521322900;57203056951;","Revealing virus-host interplay",2011,"Science","333","6038",,"45","46",,4,"10.1126/science.1208557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959858653&doi=10.1126%2fscience.1208557&partnerID=40&md5=96e3fc9630953305d4d33b5b6dbd1030","Institut Pasteur, Unité Biologie Moléculaire du Gène Chez Les Extrêmophiles, 75015 Paris, France; Department of Biosciences, Institute of Biotechnology, University of Helsinki, FIN-00014 Helsinki, Finland","Krupovic, M., Institut Pasteur, Unité Biologie Moléculaire du Gène Chez Les Extrêmophiles, 75015 Paris, France; Bamford, D.H., Department of Biosciences, Institute of Biotechnology, University of Helsinki, FIN-00014 Helsinki, Finland","A new microfluidic technique offers a culture-independent method of studying virus-host interactions.",,"biological marker; deoxyribonuclease; terminase; genetic analysis; genetic marker; host-parasite interaction; laboratory method; magnitude; molecular analysis; perception; polymerase chain reaction; research work; technological change; virus; high throughput screening; host range; microfluidics; nonhuman; polymerase chain reaction; priority journal; protein localization; short survey; virus cell interaction; virus culture; animal; bacteriophage; classification; ecosystem; genetics; intestine; Isoptera; metagenomics; methodology; microbiology; microfluidic analysis; note; organismal interaction; phylogeny; physiology; RNA gene; Treponema; virology; Animals; Bacteriophages; Ecosystem; Endodeoxyribonucleases; Genes, rRNA; High-Throughput Screening Assays; Intestines; Isoptera; Metagenomics; Microbial Interactions; Microfluidic Analytical Techniques; Phylogeny; Polymerase Chain Reaction; Treponema",,"deoxyribonuclease, 37211-67-9; Endodeoxyribonucleases, 3.1.-; terminase, 3.1.-",,,,,,,,,,,,,,"Suttle, C.A., (2007) Nat. Rev. Microbiol., 5, p. 801; Rohwer, F., Thurber, R.V., (2009) Nature, 459, p. 207; Tadmor, A.D., Ottesen, E.A., Leadbetter, J.R., Phillips, R., (2011) Science, 333, p. 58; Allen, E.E., Banfield, J.F., (2005) Nat. Rev. Microbiol., 3, p. 489; Zare, R.N., Kim, S., (2010) Annu. Rev. Biomed. Eng., 12, p. 187; Ottesen, E.A., Hong, J.W., Quake, S.R., Leadbetter, J.R., (2006) Science, 314, p. 1464; Warnecke, F., (2007) Nature, 450, p. 560; Rao, V.B., Feiss, M., (2008) Annu. Rev. Genet., 42, p. 647; Krupovic, M., Forterre, P., Bamford, D.H., (2010) J. Mol. Biol., 397, p. 144; Angly, F.E., (2006) PLoS Biol., 4, pp. e368; Frada, M., Probert, I., Allen, M.J., Wilson, W.H., De Vargas, C., (2008) Proc. Natl. Acad. Sci. U.S.A., 105, p. 15944; Prangishvili, D., Quax, T.E., (2011) Curr. Opin. Microbiol., , 10.1016/j.mib.2011.04.006; Doceul, V., Hollinshead, M., Van Der Linden, L., Smith, G.L., (2010) Science, 327, p. 873; note","Krupovic, M.; Institut Pasteur, , 75015 Paris, France",,,,,,,,00368075,,SCIEA,"21719664","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959858653
"Reardon S.","37091345000;","Antismoking drive tries cigarette ads, in reverse",2011,"Science","333","6038",,"23","24",,2,"10.1126/science.333.6038.23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959857701&doi=10.1126%2fscience.333.6038.23&partnerID=40&md5=6b52beb087157a835bf1e72f7b4f97c5",,"Reardon, S.",[No abstract available],,"decision making; disease control; environmental factor; health risk; occupational exposure; participatory approach; photograph; psychology; tobacco; advertizing; cigarette smoking; food and drug administration; health program; human; law; packaging; priority journal; public health service; short survey; smoking cessation; United States; advertizing; health promotion; note; packaging; peer group; psychological aspect; smoking; smoking cessation; social psychology; United States; Advertising as Topic; Health Promotion; Humans; Peer Group; Product Labeling; Psychology, Social; Smoking; Smoking Cessation; United States; United States Food and Drug Administration",,,,,,,,,,,,,,,,,"Reardon, S.",,,,,,,,00368075,,SCIEA,"21719652","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959857701
"Mervis J.","7102025474;","Suit seeks redress for a start-up package gone sour",2011,"Science","333","6038",,"24","25",,,"10.1126/science.333.6038.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959854681&doi=10.1126%2fscience.333.6038.24&partnerID=40&md5=827885095becb9d51129c0ecbdd7016d",,"Mervis, J.",[No abstract available],,"computer simulation; developmental biology; discriminant analysis; gender; hormone; literature review; neurology; research work; funding; human; law suit; medical research; money; priority journal; short survey; university; work environment; biology; economics; financial management; jurisprudence; legal aspect; national health organization; neuroscience; note; United States; university; Texas; United States; Computational Biology; Faculty; Financing, Government; Jurisprudence; National Institutes of Health (U.S.); Neurosciences; Research Support as Topic; Texas; United States; Universities",,,,,,,,,,,,,,,,,"Mervis, J.",,,,,,,,00368075,,SCIEA,"21719653","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959854681
"Voorhees R.M., Schmeing T.M., Kelley A.C., Ramakrishnan V.","25642220600;6508287494;10141784000;15733878000;","Response to comment on ""The mechanism for activation of GTP hydrolysis on the ribosome""",2011,"Science","333","6038",,"","",,7,"10.1126/science.1202532","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959848572&doi=10.1126%2fscience.1202532&partnerID=40&md5=5076894a5a8f9612f2af55eb30257046","Medical Research Council Laboratory of Molecular Biology, Cambridge CB2 0QH, United Kingdom; Biochemistry Department, McGill University, Bellini Life Sciences Complex, 3649 Promenade Sir William Osler, Montreal, QC H3G 0B1, Canada","Voorhees, R.M., Medical Research Council Laboratory of Molecular Biology, Cambridge CB2 0QH, United Kingdom; Schmeing, T.M., Medical Research Council Laboratory of Molecular Biology, Cambridge CB2 0QH, United Kingdom, Biochemistry Department, McGill University, Bellini Life Sciences Complex, 3649 Promenade Sir William Osler, Montreal, QC H3G 0B1, Canada; Kelley, A.C., Medical Research Council Laboratory of Molecular Biology, Cambridge CB2 0QH, United Kingdom; Ramakrishnan, V., Medical Research Council Laboratory of Molecular Biology, Cambridge CB2 0QH, United Kingdom","Our report of the crystal structure of elongation factor Tu (EF-Tu) and aminoacyl-transfer RNA bound to the ribosome with a guanosine triphosphate (GTP) analog included a proposed mechanism of GTP hydrolysis by EF-Tu involving histidine-84. Liljas et al. summarize experimental evidence against this mechanism and propose a substrate-assisted catalytic model. However, these experiments and the model are also problematic. Further study is required to definitively determine the mechanism of GTP hydrolysis by EF-Tu.",,"aminoacyl transfer RNA; elongation factor Tu; guanosine triphosphate; guanosine triphosphate derivative; histidine; catalysis; hydrolysis; molecular model; note; priority journal; ribosome",,"guanosine triphosphate, 86-01-1; histidine, 645-35-2, 7006-35-1, 71-00-1",,,,,,,,,,,,,,"Voorhees, R.M., Schmeing, T.M., Kelley, A.C., Ramakrishnan, V., (2010) Science, 330, p. 835; Liljas, A., Ehrenberg, M., Åqvist, J., (2011) Science, 333, p. 37. , www.sciencemag.org/cgi/content/full/333/6038/37-a; Daviter, T., Wieden, H.J., Rodnina, M.V., (2003) J. Mol. Biol., 332, p. 689; Pape, T., Wintermeyer, W., Rodnina, M.V., (1998) EMBO J., 17, p. 7490; Brautigam, C.A., Steitz, T.A., (1998) J. Mol. Biol., 277, p. 363; Cool, R.H., Parmeggiani, A., (1991) Biochemistry, 30, p. 362; Scarano, G., Krab, I.M., Bocchini, V., Parmeggiani, A., (1995) FEBS Lett., 365, p. 214; Zeidler, W., (1995) Eur. J. Biochem., 229, p. 596; Schweins, T., (1995) Nat. Struct. Biol., 2, p. 36; Seewald, M.J., Körner, C., Wittinghofer, A., Vetter, I.R., (2002) Nature, 415, p. 662; Zhouravleva, G., (1995) EMBO J., 14, p. 4065; Bourne, H.R., Sanders, D.A., McCormick, F., (1991) Nature, 349, p. 117; Scrima, A., Thomas, C., Deaconescu, D., Wittinghofer, A., (2008) EMBO J., 27, p. 1145; Li, G., Zhang, X.C., (2004) J. Mol. Biol., 340, p. 921; Shurki, A., Warshel, A., (2004) Proteins, 55, p. 1","Ramakrishnan, V.; Medical Research Council Laboratory of Molecular Biology, Cambridge CB2 0QH, United Kingdom; email: ramak@mrc-lmb.cam.ac.uk",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-79959848572
"Kupferschmidt K.","37095697200;","As E. coli outbreak recedes, new questions come to the fore",2011,"Science","333","6038",,"27","",,7,"10.1126/science.333.6038.27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959848347&doi=10.1126%2fscience.333.6038.27&partnerID=40&md5=77d02a0b71842c1c191cef59afc94d7b",,"Kupferschmidt, K.",[No abstract available],,"autoantibody; eculizumab; autoantibody; eculizumab; monoclonal antibody; bacterial disease; coliform bacterium; disease severity; health risk; literature review; public health; survival; temporal analysis; bacterium identification; drug efficacy; enteroaggregative Escherichia coli; enterohemorrhagic Escherichia coli; epidemic; Escherichia coli infection; Germany; human; infection risk; priority journal; short survey; bacterium adherence; enterohemorrhagic Escherichia coli; epidemic; Escherichia coli infection; genetics; Germany; hemolytic uremic syndrome; microbiology; note; pathogenicity; plasmapheresis; Antibodies, Monoclonal; Autoantibodies; Bacterial Adhesion; Disease Outbreaks; Enterohemorrhagic Escherichia coli; Escherichia coli Infections; Germany; Hemolytic-Uremic Syndrome; Humans; Plasmapheresis",,"eculizumab, 219685-50-4; Antibodies, Monoclonal; Autoantibodies; eculizumab",,,,,,,,,,,,,,,"Kupferschmidt, K., Berlin, Germany",,,,,,,,00368075,,SCIEA,"21719654","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959848347
"Cho A.","35200363400;","Underground lab cost U.S. billions",2011,"Science","333","6038",,"22","23",,,"10.1126/science.333.6038.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959845247&doi=10.1126%2fscience.333.6038.22&partnerID=40&md5=2106c3a3878f02fc3f7acfab8f185c57",,"Cho, A.",[No abstract available],,"cost; economic theory; federal system; literature review; physics; theoretical study; budget; construction work; cost; funding; laboratory; money; physics; policy; priority journal; short survey; United States; United States",,,,,,,,,,,,,,,,,"Cho, A.",,,,,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959845247
"Edwards P.P.","34770527900;","Electrons in cement",2011,"Science","333","6038",,"49","50",,15,"10.1126/science.1207837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959844731&doi=10.1126%2fscience.1207837&partnerID=40&md5=381d8a9b286b5b4b6a6302d8f206a1a0","Department of Chemistry, Oxford University, South Parks Road, Oxford OX1 3QR, United Kingdom","Edwards, P.P., Department of Chemistry, Oxford University, South Parks Road, Oxford OX1 3QR, United Kingdom","A system of stabilized solvated electrons has been realized in a new type of inorganic electride.",,"cement; metal oxide; cement; electron; experimental study; solvent; stabilization; chemical engineering; electric current; electron; glass transition temperature; high temperature procedures; melting point; nonphotochemical quenching; priority journal; quantum mechanics; short survey; solvation",,,,,,,,,,,,,,,,"Siefermann, K.R., Abel, B., (2011) Angew. Chem. Int. Ed., 50, p. 5264; Thompson, J.C., (1976) Electrons in Liquid Ammonia, , Oxford Univ. Press, Oxford; Edwards, P.P., (1982) Adv. Inorg. Chem. Radiochem., 25, p. 135; Kraus, C.A., (1914) J. Am. Chem. Soc., 36, p. 864; Gibson, G.E., Argo, W.L., (1916) Phys. Rev., 7, p. 33; Kim, S.W., Shimoyama, T., Hosono, H., (2011) Science, 333, p. 71; Matsuishi, S., (2003) Science, 301, p. 626; Dye, J.L., (2009) Acc. Chem. Res., 42, p. 1564; Edwards, P.P., Rao, C.N.R., (1995) The Metal-Nonmetal Transition Revisited, , Taylor & Francis, London; Deng, Z., Klein, M.L., Martyna, G.J., (1994) J. Chem. Soc., Faraday Trans., 90, p. 2009; Zurek, E., Edwards, P.P., Hoffmann, R., (2009) Angew. Chem. Int. Ed., 48, p. 8198; Dye, J.L., (1977) Sci. Am., 237, p. 92. , July","Edwards, P. P.; Department of Chemistry, South Parks Road, Oxford OX1 3QR, United Kingdom; email: peter.edwards@chem.ox.ac.uk",,,,,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959844731
"Charles D.","26634862800;","NASA's busload of science",2011,"Science","333","6038",,"28","29",,2,"10.1126/science.333.6038.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959844482&doi=10.1126%2fscience.333.6038.28&partnerID=40&md5=9d433086781a2eb1b1c98f514392c6d8",,"Charles, D.",[No abstract available],,"gravity anomaly; seed; space shuttle; space technology; theoretical study; basic research; biomedicine; cosmonaut; human; laboratory; priority journal; science; scientist; short survey; space; space flight; government; note; pathogenicity; physiology; research; Salmonella; space flight; United States; weightlessness; United States; Virginia; Research; Salmonella; Space Flight; Spacecraft; United States; United States National Aeronautics and Space Administration; Weightlessness",,,,,,,,,,,,,,,,,"Charles, D.",,,,,,,,00368075,,SCIEA,"21719655","English","Science",Short Survey,"Final","",Scopus,2-s2.0-79959844482
"Alberts B.","57225692348;","Editorial expression of concern",2011,"Science","333","6038",,"35","",,12,"10.1126/science.1208542","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959844398&doi=10.1126%2fscience.1208542&partnerID=40&md5=e09fa6bb6473bf9e1e046b9c941e617b",,"Alberts, B.",[No abstract available],,"blood analysis; blood cell; chronic fatigue syndrome; disease association; editorial; human; nonhuman; priority journal; virus detection; virus infection; Xenotropic MuLV related virus; Antibodies, Viral; Blood; Cell Line, Tumor; Fatigue Syndrome, Chronic; Humans; Leukemia Virus, Murine; Recombination, Genetic; Retroviridae Infections; Xenotropic murine leukemia virus-related virus",,"Antibodies, Viral",,,,,,,,,,,,,,"Lombardi, V.C., (2009) Science, 326, p. 585. , published online 8 October 2009 10.1126/science.1179052; Paprotka, T., (2011) Science, 333, p. 97. , published online 31 May 2011 10.1126/science. 1205292; Knox, K., (2011) Science, 333, p. 94. , published online 31 May 2011 10.1126/science.1204963","Alberts, B.",,,,,,,,00368075,,SCIEA,"21719658","English","Science",Editorial,"Final","",Scopus,2-s2.0-79959844398
"Fauci A.S.","35392031000;","AIDS: Let science inform policy",2011,"Science","333","6038",,"13","",,16,"10.1126/science.1209751","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959838509&doi=10.1126%2fscience.1209751&partnerID=40&md5=2c763c87279cd795ff1f77b62020b4b0","National Institute of Allergy and Infectious Diseases, U.S. National Institutes of Health, Bethesda, MD, United States","Fauci, A.S., National Institute of Allergy and Infectious Diseases, U.S. National Institutes of Health, Bethesda, MD, United States",[No abstract available],,"antiretrovirus agent; acquired immune deficiency syndrome; editorial; health care cost; health care policy; health program; human; Human immunodeficiency virus infection; infection prevention; mortality; patient care; priority journal; Acquired Immunodeficiency Syndrome; Anti-HIV Agents; Biomedical Research; Female; Health Expenditures; Health Policy; Humans; Male; Pandemics; World Health",,"Anti-HIV Agents",,,,,,,,,,,,,,,"Fauci, A. S.; National Institute of Allergy and Infectious Diseases, , Bethesda, MD, United States; email: afauci@niaid.nih.gov",,,,,,,,00368075,,SCIEA,"21719646","English","Science",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-79959838509
"Kettle C.J., Burslem D.F.R.P., Ghazoul J.","35733919400;6701844654;6701446862;","An unorthodox approach to forest restoration",2011,"Science","333","6038",,"36","",,5,"10.1126/science.333.6038.36-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959835338&doi=10.1126%2fscience.333.6038.36-a&partnerID=40&md5=f1dd22ed5b64e3244a9e2e889ffe4180","Institute of Terrestrial Ecosystems, ETH Zürich, Universitätstrasse 16, Zurich 8092, Switzerland; Institute of Biological and Environmental Sciences, University of Aberdeen, Cruickshank Building, St. Machar Drive, Aberdeen AB24 3UU, United Kingdom","Kettle, C.J., Institute of Terrestrial Ecosystems, ETH Zürich, Universitätstrasse 16, Zurich 8092, Switzerland; Burslem, D.F.R.P., Institute of Biological and Environmental Sciences, University of Aberdeen, Cruickshank Building, St. Machar Drive, Aberdeen AB24 3UU, United Kingdom; Ghazoul, J., Institute of Terrestrial Ecosystems, ETH Zürich, Universitätstrasse 16, Zurich 8092, Switzerland",[No abstract available],,"conservational seed bank; desiccation; environmental protection; germination; investment; letter; moisture; nonhuman; plant seed; policy; priority journal; reforestation; seed dormancy; seed quality; seed storage",,,,,,,,,,,,,,,,"Berjak, P., (2005) Science, 307, p. 47; Ghazoul, J., Sheil, D., (2010) Tropical Rain Forest Ecology, Diversity, and Conservation, , Oxford Univ. Press, Oxford; International Tropical Timber Organisation, ""Annual Report"" (2009); Seed Information Database, , http://data.kew.org/sid/, Royal Botanic Gardens, Version 7.1; Kettle, C.J., (2011) Conserv. Lett., 4, p. 184; Kettle, C.J., (2010) Science, 330, p. 584","Kettle, C. J.; Institute of Terrestrial Ecosystems, Universitätstrasse 16, Zurich 8092, Switzerland; email: chris.kettle@env.ethz.ch",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-79959835338
